file_id,object_id,img_height,img_width,xmin,ymin,xmax,ymax,label,label_name,image_file,ann_file,bb_height,bb_width,bb_area,bb_aspectr
BloodImage_00054,7790532,480,640,145,61,262,166,2,WBC,BloodImage_00054.jpeg,BloodImage_00054.jpeg.json,105,117,12285,1.1142857142857143
BloodImage_00054,7790531,480,640,557,125,639,214,1,RBC,BloodImage_00054.jpeg,BloodImage_00054.jpeg.json,89,82,7298,0.9213483146067416
BloodImage_00054,7790530,480,640,282,408,377,479,1,RBC,BloodImage_00054.jpeg,BloodImage_00054.jpeg.json,71,95,6745,1.3380281690140845
BloodImage_00054,7790529,480,640,180,343,270,434,1,RBC,BloodImage_00054.jpeg,BloodImage_00054.jpeg.json,91,90,8190,0.989010989010989
BloodImage_00056,7791318,480,640,430,111,539,205,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,94,109,10246,1.1595744680851063
BloodImage_00056,7791317,480,640,329,121,430,212,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,91,101,9191,1.10989010989011
BloodImage_00056,7791316,480,640,393,366,494,457,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,91,101,9191,1.10989010989011
BloodImage_00056,7791315,480,640,37,12,158,137,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,125,121,15125,0.968
BloodImage_00056,7791314,480,640,262,1,409,111,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,110,147,16170,1.3363636363636364
BloodImage_00056,7791313,480,640,171,204,282,297,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,93,111,10323,1.1935483870967742
BloodImage_00056,7791312,480,640,225,312,304,395,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,83,79,6557,0.9518072289156626
BloodImage_00056,7791311,480,640,317,350,416,429,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,79,99,7821,1.2531645569620253
BloodImage_00056,7791310,480,640,507,323,626,436,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,113,119,13447,1.0530973451327434
BloodImage_00056,7791309,480,640,237,99,346,205,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,106,109,11554,1.028301886792453
BloodImage_00056,7791308,480,640,420,18,521,129,1,RBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,111,101,11211,0.9099099099099099
BloodImage_00056,7791307,480,640,274,236,410,355,2,WBC,BloodImage_00056.jpeg,BloodImage_00056.jpeg.json,119,136,16184,1.1428571428571428
BloodImage_00059,7790074,480,640,405,191,525,282,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,91,120,10920,1.3186813186813187
BloodImage_00059,7790073,480,640,282,269,402,360,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,91,120,10920,1.3186813186813187
BloodImage_00059,7790072,480,640,116,366,236,457,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,91,120,10920,1.3186813186813187
BloodImage_00059,7790071,480,640,27,281,147,372,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,91,120,10920,1.3186813186813187
BloodImage_00059,7790070,480,640,47,95,167,186,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,91,120,10920,1.3186813186813187
BloodImage_00059,7790069,480,640,160,36,256,122,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,86,96,8256,1.1162790697674418
BloodImage_00059,7790068,480,640,409,49,521,141,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,92,112,10304,1.2173913043478262
BloodImage_00059,7790067,480,640,228,312,340,420,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,108,112,12096,1.037037037037037
BloodImage_00059,7790066,480,640,109,178,221,286,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,108,112,12096,1.037037037037037
BloodImage_00059,7790065,480,640,293,55,392,160,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,105,99,10395,0.9428571428571428
BloodImage_00059,7790064,480,640,49,1,145,82,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,81,96,7776,1.1851851851851851
BloodImage_00059,7790063,480,640,512,416,619,479,1,RBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,63,107,6741,1.6984126984126984
BloodImage_00059,7790062,480,640,209,173,328,298,2,WBC,BloodImage_00059.jpeg,BloodImage_00059.jpeg.json,125,119,14875,0.952
BloodImage_00069,7789821,480,640,17,235,114,335,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,100,97,9700,0.97
BloodImage_00069,7789820,480,640,210,272,307,372,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,100,97,9700,0.97
BloodImage_00069,7789819,480,640,325,134,445,238,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,104,120,12480,1.1538461538461537
BloodImage_00069,7789818,480,640,270,57,380,158,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,101,110,11110,1.0891089108910892
BloodImage_00069,7789817,480,640,160,1,283,86,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,85,123,10455,1.4470588235294117
BloodImage_00069,7789816,480,640,190,153,298,253,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,100,108,10800,1.08
BloodImage_00069,7789815,480,640,428,379,536,479,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,100,108,10800,1.08
BloodImage_00069,7789814,480,640,477,196,585,297,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,101,108,10908,1.0693069306930694
BloodImage_00069,7789813,480,640,487,16,575,98,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,82,88,7216,1.0731707317073171
BloodImage_00069,7789812,480,640,525,122,613,204,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,82,88,7216,1.0731707317073171
BloodImage_00069,7789811,480,640,1,321,115,439,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,118,114,13452,0.9661016949152542
BloodImage_00069,7789810,480,640,111,308,225,406,1,RBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,98,114,11172,1.163265306122449
BloodImage_00069,7789809,480,640,341,260,482,385,2,WBC,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,125,141,17625,1.128
BloodImage_00069,7789808,480,640,306,342,345,373,0,Platelets,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,31,39,1209,1.2580645161290323
BloodImage_00069,7789807,480,640,438,198,474,234,0,Platelets,BloodImage_00069.jpeg,BloodImage_00069.jpeg.json,36,36,1296,1.0
BloodImage_00070,7791015,480,640,119,394,233,479,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,85,114,9690,1.3411764705882352
BloodImage_00070,7791014,480,640,187,1,301,85,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,84,114,9576,1.3571428571428572
BloodImage_00070,7791013,480,640,501,230,607,326,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,96,106,10176,1.1041666666666667
BloodImage_00070,7791012,480,640,520,384,626,479,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,95,106,10070,1.1157894736842104
BloodImage_00070,7791011,480,640,299,175,414,281,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,106,115,12190,1.0849056603773586
BloodImage_00070,7791010,480,640,96,21,211,127,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,106,115,12190,1.0849056603773586
BloodImage_00070,7791009,480,640,45,119,160,225,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,106,115,12190,1.0849056603773586
BloodImage_00070,7791008,480,640,47,263,155,386,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,123,108,13284,0.8780487804878049
BloodImage_00070,7791007,480,640,534,295,639,390,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,95,105,9975,1.105263157894737
BloodImage_00070,7791006,480,640,429,140,535,235,1,RBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,95,106,10070,1.1157894736842104
BloodImage_00070,7791005,480,640,167,83,296,206,2,WBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,123,129,15867,1.048780487804878
BloodImage_00070,7791004,480,640,375,348,471,439,2,WBC,BloodImage_00070.jpeg,BloodImage_00070.jpeg.json,91,96,8736,1.054945054945055
BloodImage_00071,7789050,480,640,300,365,427,474,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,109,127,13843,1.165137614678899
BloodImage_00071,7789049,480,640,487,17,614,126,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,109,127,13843,1.165137614678899
BloodImage_00071,7789048,480,640,160,200,265,300,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,100,105,10500,1.05
BloodImage_00071,7789047,480,640,69,8,193,109,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,101,124,12524,1.2277227722772277
BloodImage_00071,7789046,480,640,181,91,286,191,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,100,105,10500,1.05
BloodImage_00071,7789045,480,640,82,280,191,394,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,114,109,12426,0.956140350877193
BloodImage_00071,7789044,480,640,509,252,618,366,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,114,109,12426,0.956140350877193
BloodImage_00071,7789043,480,640,83,128,207,253,1,RBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,125,124,15500,0.992
BloodImage_00071,7789042,480,640,173,358,306,479,2,WBC,BloodImage_00071.jpeg,BloodImage_00071.jpeg.json,121,133,16093,1.0991735537190082
BloodImage_00076,7790379,480,640,216,243,321,333,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,90,105,9450,1.1666666666666667
BloodImage_00076,7790378,480,640,535,184,639,302,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,118,104,12272,0.8813559322033898
BloodImage_00076,7790377,480,640,158,136,284,215,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,79,126,9954,1.5949367088607596
BloodImage_00076,7790376,480,640,221,383,324,464,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,81,103,8343,1.271604938271605
BloodImage_00076,7790375,480,640,453,50,556,131,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,81,103,8343,1.271604938271605
BloodImage_00076,7790374,480,640,309,135,412,216,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,81,103,8343,1.271604938271605
BloodImage_00076,7790373,480,640,1,355,94,448,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,93,93,8649,1.0
BloodImage_00076,7790372,480,640,102,1,199,78,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,77,97,7469,1.2597402597402598
BloodImage_00076,7790371,480,640,117,398,214,476,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,78,97,7566,1.2435897435897436
BloodImage_00076,7790370,480,640,543,401,639,479,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,78,96,7488,1.2307692307692308
BloodImage_00076,7790369,480,640,362,390,460,469,1,RBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,79,98,7742,1.240506329113924
BloodImage_00076,7790368,480,640,98,235,211,351,2,WBC,BloodImage_00076.jpeg,BloodImage_00076.jpeg.json,116,113,13108,0.9741379310344828
BloodImage_00078,7789736,480,640,400,247,504,345,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,98,104,10192,1.0612244897959184
BloodImage_00078,7789735,480,640,400,306,504,404,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,98,104,10192,1.0612244897959184
BloodImage_00078,7789734,480,640,536,189,639,287,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,98,103,10094,1.0510204081632653
BloodImage_00078,7789733,480,640,332,1,437,87,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,86,105,9030,1.2209302325581395
BloodImage_00078,7789732,480,640,65,37,168,149,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,112,103,11536,0.9196428571428571
BloodImage_00078,7789731,480,640,452,8,556,95,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,87,104,9048,1.1954022988505748
BloodImage_00078,7789730,480,640,442,145,546,253,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,108,104,11232,0.9629629629629629
BloodImage_00078,7789729,480,640,252,166,356,264,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,98,104,10192,1.0612244897959184
BloodImage_00078,7789728,480,640,1,116,79,216,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,100,78,7800,0.78
BloodImage_00078,7789727,480,640,301,366,402,467,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,101,101,10201,1.0
BloodImage_00078,7789726,480,640,328,92,429,193,1,RBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,101,101,10201,1.0
BloodImage_00078,7789725,480,640,92,311,257,449,2,WBC,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,138,165,22770,1.1956521739130435
BloodImage_00078,7789724,480,640,173,102,209,138,0,Platelets,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,36,36,1296,1.0
BloodImage_00078,7789723,480,640,598,399,639,440,0,Platelets,BloodImage_00078.jpeg,BloodImage_00078.jpeg.json,41,41,1681,1.0
BloodImage_00079,7791116,480,640,487,106,602,218,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,112,115,12880,1.0267857142857142
BloodImage_00079,7791115,480,640,485,217,600,329,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,112,115,12880,1.0267857142857142
BloodImage_00079,7791114,480,640,1,323,107,436,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,113,106,11978,0.9380530973451328
BloodImage_00079,7791113,480,640,447,322,549,416,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,94,102,9588,1.0851063829787233
BloodImage_00079,7791112,480,640,229,56,331,150,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,94,102,9588,1.0851063829787233
BloodImage_00079,7791111,480,640,1,1,77,65,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,64,76,4864,1.1875
BloodImage_00079,7791110,480,640,323,273,425,350,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,77,102,7854,1.3246753246753247
BloodImage_00079,7791109,480,640,142,264,244,341,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,77,102,7854,1.3246753246753247
BloodImage_00079,7791108,480,640,221,148,323,225,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,77,102,7854,1.3246753246753247
BloodImage_00079,7791107,480,640,340,1,442,77,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,76,102,7752,1.3421052631578947
BloodImage_00079,7791106,480,640,185,352,288,440,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,88,103,9064,1.1704545454545454
BloodImage_00079,7791105,480,640,76,103,179,191,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,88,103,9064,1.1704545454545454
BloodImage_00079,7791104,480,640,399,107,506,213,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,106,107,11342,1.009433962264151
BloodImage_00079,7791103,480,640,361,365,479,469,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,104,118,12272,1.1346153846153846
BloodImage_00079,7791102,480,640,227,281,302,353,1,RBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,72,75,5400,1.0416666666666667
BloodImage_00079,7791101,480,640,1,199,121,316,2,WBC,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,117,120,14040,1.0256410256410255
BloodImage_00079,7791100,480,640,532,298,558,325,0,Platelets,BloodImage_00079.jpeg,BloodImage_00079.jpeg.json,27,26,702,0.9629629629629629
BloodImage_00081,7790679,480,640,346,196,456,279,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,83,110,9130,1.3253012048192772
BloodImage_00081,7790678,480,640,243,266,353,349,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,83,110,9130,1.3253012048192772
BloodImage_00081,7790677,480,640,239,174,343,270,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,96,104,9984,1.0833333333333333
BloodImage_00081,7790676,480,640,232,1,336,88,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,87,104,9048,1.1954022988505748
BloodImage_00081,7790675,480,640,104,1,211,106,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,105,107,11235,1.019047619047619
BloodImage_00081,7790674,480,640,299,60,415,162,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,102,116,11832,1.1372549019607843
BloodImage_00081,7790673,480,640,499,28,613,127,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,99,114,11286,1.1515151515151516
BloodImage_00081,7790672,480,640,7,287,111,383,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,96,104,9984,1.0833333333333333
BloodImage_00081,7790671,480,640,210,367,314,463,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,96,104,9984,1.0833333333333333
BloodImage_00081,7790670,480,640,493,98,597,194,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,96,104,9984,1.0833333333333333
BloodImage_00081,7790669,480,640,444,1,512,67,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,66,68,4488,1.0303030303030303
BloodImage_00081,7790668,480,640,14,405,95,479,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,74,81,5994,1.0945945945945945
BloodImage_00081,7790667,480,640,149,279,235,361,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,82,86,7052,1.048780487804878
BloodImage_00081,7790666,480,640,137,382,211,459,1,RBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,77,74,5698,0.961038961038961
BloodImage_00081,7790665,480,640,301,346,451,462,2,WBC,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,116,150,17400,1.293103448275862
BloodImage_00081,7790664,480,640,358,300,401,345,0,Platelets,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,45,43,1935,0.9555555555555556
BloodImage_00081,7790663,480,640,249,87,292,132,0,Platelets,BloodImage_00081.jpeg,BloodImage_00081.jpeg.json,45,43,1935,0.9555555555555556
BloodImage_00082,7789993,480,640,93,64,212,157,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,93,119,11067,1.2795698924731183
BloodImage_00082,7789992,480,640,1,1,93,141,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,140,92,12880,0.6571428571428571
BloodImage_00082,7789991,480,640,15,375,110,475,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,100,95,9500,0.95
BloodImage_00082,7789990,480,640,264,223,397,333,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,110,133,14630,1.209090909090909
BloodImage_00082,7789989,480,640,1,204,133,314,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,110,132,14520,1.2
BloodImage_00082,7789988,480,640,477,292,610,402,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,110,133,14630,1.209090909090909
BloodImage_00082,7789987,480,640,422,207,522,311,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,104,100,10400,0.9615384615384616
BloodImage_00082,7789986,480,640,446,376,546,479,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,103,100,10300,0.970873786407767
BloodImage_00082,7789985,480,640,216,99,332,201,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,102,116,11832,1.1372549019607843
BloodImage_00082,7789984,480,640,110,293,226,395,1,RBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,102,116,11832,1.1372549019607843
BloodImage_00082,7789983,480,640,257,335,380,456,2,WBC,BloodImage_00082.jpeg,BloodImage_00082.jpeg.json,121,123,14883,1.0165289256198347
BloodImage_00083,7790091,480,640,91,255,272,402,2,WBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,147,181,26607,1.2312925170068028
BloodImage_00083,7790090,480,640,462,83,498,119,0,Platelets,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,36,36,1296,1.0
BloodImage_00083,7790089,480,640,429,16,482,65,0,Platelets,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,49,53,2597,1.0816326530612246
BloodImage_00083,7790088,480,640,165,431,201,467,0,Platelets,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,36,36,1296,1.0
BloodImage_00083,7790087,480,640,514,267,633,372,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790086,480,640,209,151,328,256,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790085,480,640,247,119,366,224,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790084,480,640,310,135,429,240,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790083,480,640,356,130,475,235,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790082,480,640,399,153,518,258,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790081,480,640,437,161,556,266,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790080,480,640,506,137,625,242,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790079,480,640,113,1,232,105,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,104,119,12376,1.1442307692307692
BloodImage_00083,7790078,480,640,217,1,336,105,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,104,119,12376,1.1442307692307692
BloodImage_00083,7790077,480,640,292,27,411,132,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,105,119,12495,1.1333333333333333
BloodImage_00083,7790076,480,640,1,182,100,312,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,130,99,12870,0.7615384615384615
BloodImage_00083,7790075,480,640,358,398,478,479,1,RBC,BloodImage_00083.jpeg,BloodImage_00083.jpeg.json,81,120,9720,1.4814814814814814
BloodImage_00086,7790557,480,640,71,126,192,245,2,WBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,119,121,14399,1.0168067226890756
BloodImage_00086,7790556,480,640,450,51,490,88,0,Platelets,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,37,40,1480,1.0810810810810811
BloodImage_00086,7790555,480,640,554,360,594,397,0,Platelets,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,37,40,1480,1.0810810810810811
BloodImage_00086,7790554,480,640,511,425,551,462,0,Platelets,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,37,40,1480,1.0810810810810811
BloodImage_00086,7790553,480,640,1,204,39,241,0,Platelets,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,37,38,1406,1.027027027027027
BloodImage_00086,7790552,480,640,428,103,546,202,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,99,118,11682,1.1919191919191918
BloodImage_00086,7790551,480,640,305,254,423,353,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,99,118,11682,1.1919191919191918
BloodImage_00086,7790550,480,640,269,368,387,467,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,99,118,11682,1.1919191919191918
BloodImage_00086,7790549,480,640,1,244,118,343,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,99,117,11583,1.1818181818181819
BloodImage_00086,7790548,480,640,1,307,118,406,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,99,117,11583,1.1818181818181819
BloodImage_00086,7790547,480,640,77,424,170,479,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,55,93,5115,1.690909090909091
BloodImage_00086,7790546,480,640,191,55,302,184,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,129,111,14319,0.8604651162790697
BloodImage_00086,7790545,480,640,239,173,333,266,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,93,94,8742,1.010752688172043
BloodImage_00086,7790544,480,640,377,327,466,432,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,105,89,9345,0.8476190476190476
BloodImage_00086,7790543,480,640,294,157,388,250,1,RBC,BloodImage_00086.jpeg,BloodImage_00086.jpeg.json,93,94,8742,1.010752688172043
BloodImage_00087,7790662,480,640,495,100,605,187,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,87,110,9570,1.264367816091954
BloodImage_00087,7790661,480,640,407,88,516,179,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,91,109,9919,1.1978021978021978
BloodImage_00087,7790660,480,640,351,195,465,307,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,112,114,12768,1.0178571428571428
BloodImage_00087,7790659,480,640,373,386,479,479,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,93,106,9858,1.1397849462365592
BloodImage_00087,7790658,480,640,127,1,233,93,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,92,106,9752,1.1521739130434783
BloodImage_00087,7790657,480,640,296,86,402,179,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,93,106,9858,1.1397849462365592
BloodImage_00087,7790656,480,640,129,347,235,440,1,RBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,93,106,9858,1.1397849462365592
BloodImage_00087,7790655,480,640,192,223,296,329,2,WBC,BloodImage_00087.jpeg,BloodImage_00087.jpeg.json,106,104,11024,0.9811320754716981
BloodImage_00090,7791389,480,640,230,143,358,243,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,100,128,12800,1.28
BloodImage_00090,7791388,480,640,237,1,348,84,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,83,111,9213,1.3373493975903614
BloodImage_00090,7791387,480,640,134,78,245,162,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,84,111,9324,1.3214285714285714
BloodImage_00090,7791386,480,640,80,53,173,136,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,83,93,7719,1.1204819277108433
BloodImage_00090,7791385,480,640,495,1,591,79,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,78,96,7488,1.2307692307692308
BloodImage_00090,7791384,480,640,106,203,199,287,1,RBC,BloodImage_00090.jpeg,BloodImage_00090.jpeg.json,84,93,7812,1.1071428571428572
